CID,NA_NoPSM,NA_TNoPPCamp,NA_NoCandM,NA_MaxCampM,NA_MaxCampM_NoR,NA_MaxCampM_DTD,NA_MaxCamp_AdvTV,NA_MaxCamp_AdvBB,NA_MaxCamp_AdvNews,NA_MaxCamp_AdvES,NA_MNA_PP,NA_MNA_NoV,NA_MNA_GroupMeets,NA_ElecFair,NA_MNA_WobM,NA_PPCampaign_PartyCode,NA_PPCampaign,PA_NoPSM,PA_TNoPPCamp,PA_NoCandM,PA_MaxCampM,PA_MaxCampM_NoR,PA_MaxCampM_DTD,PA_MaxCamp_AdvTV,PA_MaxCamp_AdvBB,PA_MaxCamp_AdvNews,PA_MaxCamp_AdvES,PA_MPA_PP,PA_MPA_NoV,PA_MPA_GroupMeets,PA_ElecFair,PA_MPA_WobM,PA_PPCampaign_PartyCode,PA_PPCampaign
108203031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0
108203031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0
108203031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0
108203031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0
108203031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,1.0
108203031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0
108203031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0
108203031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0
108203031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0
108203031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0
108203031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0
108203031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0
108203031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.0
108203031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0
108203031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0
108203031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0
108203031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0
108213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0
109223233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0
109233536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0
111274142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0
111274243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0
106132122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,1.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0
319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0
106142223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0
215385657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0
111264041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0
103060910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0
